#/ Mapping list of channel to geometry  
#/ soft ware channels are asigned by anti-clockwise from surface. 
#/ designed for the data after Mar.24 (3 modules). 
#/	  RCU 	 channel  x position 	 yposition  
	 2 	 128 	 64.501027 	 -19.495972 
	 2 	 129 	 63.281826 	 -19.443486 
	 2 	 130 	 62.062581 	 -19.392002 
	 2 	 131 	 60.843295 	 -19.341519 
	 2 	 132 	 59.623968 	 -19.292038 
	 2 	 133 	 58.404600 	 -19.243559 
	 2 	 134 	 57.185193 	 -19.196081 
	 2 	 135 	 55.965748 	 -19.149605 
	 2 	 136 	 46.208893 	 -18.813865 
	 2 	 137 	 47.428618 	 -18.852326 
	 2 	 138 	 48.648310 	 -18.891788 
	 2 	 139 	 49.867970 	 -18.932253 
	 2 	 140 	 51.087596 	 -18.973720 
	 2 	 141 	 52.307188 	 -19.016189 
	 2 	 142 	 53.526744 	 -19.059659 
	 2 	 143 	 54.746265 	 -19.104131 
	 2 	 144 	 46.987869 	 -13.475638 
	 2 	 145 	 48.211979 	 -13.514741 
	 2 	 146 	 49.436056 	 -13.554849 
	 2 	 147 	 50.660100 	 -13.595963 
	 2 	 148 	 51.884109 	 -13.638082 
	 2 	 149 	 53.108084 	 -13.681207 
	 2 	 150 	 54.332023 	 -13.725337 
	 2 	 151 	 55.555925 	 -13.770472 
	 2 	 152 	 65.345722 	 -14.167749 
	 2 	 153 	 64.122143 	 -14.114571 
	 2 	 154 	 62.898521 	 -14.062398 
	 2 	 155 	 61.674856 	 -14.011231 
	 2 	 156 	 60.451150 	 -13.961069 
	 2 	 157 	 59.227403 	 -13.911912 
	 2 	 158 	 58.003616 	 -13.863760 
	 2 	 159 	 56.779789 	 -13.816613 
	 2 	 160 	 64.966849 	 -8.786097 
	 2 	 161 	 63.738849 	 -8.733232 
	 2 	 162 	 62.510806 	 -8.681376 
	 2 	 163 	 61.282721 	 -8.630529 
	 2 	 164 	 60.054595 	 -8.580691 
	 2 	 165 	 58.826428 	 -8.531861 
	 2 	 166 	 57.598221 	 -8.484041 
	 2 	 167 	 56.369976 	 -8.437229 
	 2 	 168 	 46.542712 	 -8.099064 
	 2 	 169 	 47.771239 	 -8.137802 
	 2 	 170 	 48.999733 	 -8.177550 
	 2 	 171 	 50.228194 	 -8.218307 
	 2 	 172 	 51.456622 	 -8.260074 
	 2 	 173 	 52.685014 	 -8.302849 
	 2 	 174 	 53.913371 	 -8.346633 
	 2 	 175 	 55.141692 	 -8.391427 
	 2 	 176 	 47.326089 	 -2.760975 
	 2 	 177 	 48.559001 	 -2.800359 
	 2 	 178 	 49.791880 	 -2.840756 
	 2 	 179 	 51.024725 	 -2.882166 
	 2 	 180 	 52.257535 	 -2.924588 
	 2 	 181 	 53.490311 	 -2.968023 
	 2 	 182 	 54.723050 	 -3.012471 
	 2 	 183 	 55.955752 	 -3.057931 
	 2 	 184 	 65.815942 	 -3.458067 
	 2 	 185 	 64.583565 	 -3.404506 
	 2 	 186 	 63.351145 	 -3.351958 
	 2 	 187 	 62.118681 	 -3.300422 
	 2 	 188 	 60.886176 	 -3.249899 
	 2 	 189 	 59.653630 	 -3.200388 
	 2 	 190 	 58.421043 	 -3.151890 
	 2 	 191 	 57.188417 	 -3.104404 
	 2 	 192 	 45.639171 	 2.653738 
	 2 	 193 	 44.401780 	 2.690721 
	 2 	 194 	 43.164359 	 2.726688 
	 2 	 195 	 41.926909 	 2.761639 
	 2 	 196 	 40.689431 	 2.795573 
	 2 	 197 	 39.451925 	 2.828490 
	 2 	 198 	 38.214393 	 2.860391 
	 2 	 199 	 36.976835 	 2.891275 
	 2 	 200 	 27.075541 	 3.101748 
	 2 	 201 	 28.313275 	 3.078998 
	 2 	 202 	 29.550991 	 3.055230 
	 2 	 203 	 30.788686 	 3.030446 
	 2 	 204 	 32.026361 	 3.004646 
	 2 	 205 	 33.264014 	 2.977828 
