#/ Mapping list of hardware channel to soft ware channnel 
#/ soft ware channels are asigned by anti-clockwise from surface. 
#/ designed for Feb. 28 data (3 modules, Run 6719 - ). 
#/ 	 RCU 	 channel 	 module layer 	 pad  
 	 2	 160	 	 3	 15	 144
 	 2	 161	 	 3	 15	 145
 	 2	 162	 	 3	 15	 146
 	 2	 163	 	 3	 15	 147
 	 2	 164	 	 3	 15	 148
 	 2	 165	 	 3	 15	 149
 	 2	 166	 	 3	 15	 150
 	 2	 167	 	 3	 15	 151
 	 2	 168	 	 3	 15	 159
 	 2	 169	 	 3	 15	 158
 	 2	 170	 	 3	 15	 157
 	 2	 171	 	 3	 15	 156
 	 2	 172	 	 3	 15	 155
 	 2	 173	 	 3	 15	 154
 	 2	 174	 	 3	 15	 153
 	 2	 175	 	 3	 15	 152
 	 2	 176	 	 3	 14	 159
 	 2	 177	 	 3	 14	 158
 	 2	 178	 	 3	 14	 157
 	 2	 179	 	 3	 14	 156
 	 2	 180	 	 3	 14	 155
 	 2	 181	 	 3	 14	 154
 	 2	 182	 	 3	 14	 153
 	 2	 183	 	 3	 14	 152
 	 2	 184	 	 3	 14	 144
 	 2	 185	 	 3	 14	 145
 	 2	 186	 	 3	 14	 146
 	 2	 187	 	 3	 14	 147
 	 2	 188	 	 3	 14	 148
 	 2	 189	 	 3	 14	 149
 	 2	 190	 	 3	 14	 150
 	 2	 191	 	 3	 14	 151
 	 2	 192	 	 3	 15	 128
 	 2	 193	 	 3	 15	 129
 	 2	 194	 	 3	 15	 130
 	 2	 195	 	 3	 15	 131
 	 2	 196	 	 3	 15	 132
 	 2	 197	 	 3	 15	 133
 	 2	 198	 	 3	 15	 134
 	 2	 199	 	 3	 15	 135
 	 2	 200	 	 3	 15	 143
 	 2	 201	 	 3	 15	 142
 	 2	 202	 	 3	 15	 141
 	 2	 203	 	 3	 15	 140
 	 2	 204	 	 3	 15	 139
 	 2	 205	 	 3	 15	 138
 	 2	 206	 	 3	 15	 137
 	 2	 207	 	 3	 15	 136
 	 2	 208	 	 3	 14	 143
 	 2	 209	 	 3	 14	 142
 	 2	 210	 	 3	 14	 141
 	 2	 211	 	 3	 14	 140
 	 2	 212	 	 3	 14	 139
 	 2	 213	 	 3	 14	 138
 	 2	 214	 	 3	 14	 137
 	 2	 215	 	 3	 14	 136
 	 2	 216	 	 3	 14	 128
 	 2	 217	 	 3	 14	 129
 	 2	 218	 	 3	 14	 130
 	 2	 219	 	 3	 14	 131
 	 2	 220	 	 3	 14	 132
 	 2	 221	 	 3	 14	 133
 	 2	 222	 	 3	 14	 134
 	 2	 223	 	 3	 14	 135
 	 2	 224	 	 3	 17	 128
 	 2	 225	 	 3	 17	 129
 	 2	 226	 	 3	 17	 130
 	 2	 227	 	 3	 17	 131
 	 2	 228	 	 3	 17	 132
 	 2	 229	 	 3	 17	 133
 	 2	 230	 	 3	 17	 134
 	 2	 231	 	 3	 17	 135
 	 2	 232	 	 3	 17	 143
 	 2	 233	 	 3	 17	 142
 	 2	 234	 	 3	 17	 141
 	 2	 235	 	 3	 17	 140
 	 2	 236	 	 3	 17	 139
 	 2	 237	 	 3	 17	 138
 	 2	 238	 	 3	 17	 137
 	 2	 239	 	 3	 17	 136
 	 2	 240	 	 3	 16	 143
 	 2	 241	 	 3	 16	 142
 	 2	 242	 	 3	 16	 141
 	 2	 243	 	 3	 16	 140
 	 2	 244	 	 3	 16	 139
 	 2	 245	 	 3	 16	 138
 	 2	 246	 	 3	 16	 137
 	 2	 247	 	 3	 16	 136
 	 2	 248	 	 3	 16	 128
 	 2	 249	 	 3	 16	 129
 	 2	 250	 	 3	 16	 130
 	 2	 251	 	 3	 16	 131
 	 2	 252	 	 3	 16	 132
 	 2	 253	 	 3	 16	 133
 	 2	 254	 	 3	 16	 134
 	 2	 255	 	 3	 16	 135
