//  # of Connector
	238
//  Module# Connector# Parity Cable#  FEC#    RCU#   DRORC#
//  (0-6)   (D1-D161)  (0-1)  (0-3)   (0-15)  (0-2)  (0-1)
	0	70	0	0	5	1	0
	0	71	0	1	5	1	0
	0	72	0	0	6	1	0
	0	73	0	1	6	1	0
	0	74	0	3	19	0	0
	0	75	0	3	18	0	0
	0	76	0	2	18	0	0
	0	77	0	3	17	0	0
	0	78	0	2	17	0	0
	0	79	0	3	16	0	0
	0	80	0	2	16	0	0
	0	81	0	0	17	0	0
	0	82	0	1	17	0	0
	0	83	0	1	16	0	0
	0	85	0	0	16	0	0
	0	86	0	1	4	1	0
	0	87	0	1	3	1	0
	0	88	0	0	4	1	0
	0	89	0	3	22	0	0
	0	90	0	3	21	0	0
	0	91	0	3	20	0	0
	0	92	0	2	19	0	0
	0	93	0	0	21	0	0
	0	94	0	1	21	0	0
	0	95	0	1	20	0	0
	0	96	0	0	19	0	0
	0	97	0	0	20	0	0
	0	98	0	1	19	0	0
	0	99	0	0	18	0	0
	0	100	0	1	18	0	0
	0	101	0	1	2	1	0
	0	102	0	0	3	1	0
	0	103	0	0	1	1	0
	0	104	0	0	2	1	0
	0	105	0	2	23	0	0
	0	106	0	2	22	0	0
	0	107	0	2	21	0	0
	0	108	0	2	20	0	0
	0	109	0	1	27	0	0
	0	110	0	1	24	0	0
	0	111	0	0	23	0	0
	0	112	0	1	28	0	0
	0	113	0	1	22	0	0
	0	114	0	1	25	0	0
	0	115	0	0	24	0	0
	0	116	0	0	22	0	0
	0	117	0	1	1	1	0
	0	118	0	0	16	1	0
	0	119	0	0	0	1	0
	0	120	0	3	23	0	0
	0	121	0	2	26	0	0
	0	122	0	3	25	0	0
	0	123	0	3	24	0	0
	0	124	0	1	23	0	0
	0	125	0	2	25	0	0
	0	126	0	2	24	0	0
	0	127	0	1	29	0	0
	0	128	0	0	25	0	0
	0	129	0	1	26	0	0
	0	130	0	1	18	1	0
	0	131	0	1	16	1	0
	0	132	0	1	17	1	0
	0	133	0	1	0	1	0
	0	134	0	3	28	0	0
	0	135	0	3	27	0	0
	0	136	0	2	28	0	0
	0	137	0	2	27	0	0
	0	138	0	3	26	0	0
	0	139	0	0	28	0	0
	0	140	0	1	30	0	0
	0	141	0	0	29	0	0
	0	142	0	0	27	0	0
	0	143	0	0	26	0	0
	0	144	0	0	20	1	0
	0	145	0	0	19	1	0
	0	146	0	1	19	1	0
	0	147	0	1	21	1	0
	0	148	0	1	20	1	0
	0	149	0	0	17	1	0
	0	150	0	3	31	0	0
	0	151	0	3	30	0	0
	0	152	0	2	29	0	0
	0	153	0	2	31	0	0
	0	154	0	2	30	0	0
	0	155	0	3	29	0	0
	0	156	0	0	31	0	0
	0	157	0	0	30	0	0
	0	158	0	1	31	0	0
	0	159	0	0	21	1	0
	0	160	0	0	23	1	0
	0	161	0	1	22	1	0
	3	1	0	2	8	1	0
	3	2	0	2	9	1	0
	3	3	0	3	10	1	0
	3	4	0	3	11	1	0
	3	5	0	3	8	1	0
	3	6	0	3	9	1	0
	3	7	0	2	10	1	0
	3	8	0	2	11	1	0
	3	9	0	1	10	1	0
	3	10	0	0	11	1	0
	3	11	0	1	12	1	0
	3	12	0	0	10	1	0
	3	13	0	1	11	1	0
	3	14	0	0	12	1	0
	3	15	0	3	3	1	0
	3	16	0	3	4	1	0
	3	17	0	3	5	1	0
	3	18	0	3	6	1	0
	3	19	0	3	7	1	0
	3	20	0	2	4	1	0
	3	21	0	2	5	1	0
	3	22	0	2	6	1	0
	3	23	0	2	7	1	0
	3	24	0	1	7	1	0
	3	25	0	1	8	1	0
	3	26	0	1	9	1	0
	3	27	0	0	7	1	0
	3	28	0	0	8	1	0
	3	29	0	0	9	1	0
	3	30	0	3	19	1	0
	3	31	0	3	18	1	0
	3	32	0	3	17	1	0
	3	33	0	3	16	1	0
	3	34	0	3	0	1	0
	3	35	0	3	1	1	0
	3	36	0	2	3	1	0
	3	37	0	2	18	1	0
	3	38	0	2	17	1	0
	3	39	0	2	16	1	0
	3	40	0	2	0	1	0
	3	41	0	2	1	1	0
	3	42	0	2	2	1	0
	3	43	0	3	24	1	0
	3	44	0	3	23	1	0
	3	45	0	3	22	1	0
	3	46	0	3	21	1	0
	3	47	0	3	20	1	0
	3	48	0	2	19	1	0
	3	49	0	2	23	1	0
	3	50	0	2	22	1	0
	3	51	0	2	21	1	0
	3	52	0	2	20	1	0
	3	53	0	0	18	1	0
	3	54	0	0	22	1	0
	3	55	0	1	24	1	0
	3	56	0	0	24	1	0
	3	57	0	3	27	1	0
	3	58	0	3	26	1	0
	3	59	0	3	25	1	0
	3	60	0	2	27	1	0
	3	61	0	2	26	1	0
	3	62	0	2	25	1	0
	3	63	0	2	24	1	0
	3	64	0	1	26	1	0
	3	65	0	1	25	1	0
	3	66	0	0	25	1	0
	3	67	0	1	23	1	0
	3	68	0	1	27	1	0
	3	69	0	0	27	1	0
	3	84	0	0	26	1	0
	5	85	0	1	10	2	0
	5	86	0	3	7	2	0
	5	87	0	3	8	2	0
	5	88	0	3	9	2	0
	5	89	0	3	10	2	0
	5	90	0	2	7	2	0
	5	91	0	2	8	2	0
	5	92	0	2	9	2	0
	5	93	0	2	10	2	0
	5	94	0	0	7	2	0
	5	95	0	0	8	2	0
	5	96	0	0	9	2	0
	5	97	0	0	10	2	0
	5	98	0	1	7	2	0
	5	99	0	1	8	2	0
	5	100	0	1	9	2	0
	5	101	0	3	3	2	0
	5	102	0	3	5	2	0
	5	103	0	3	6	2	0
	5	104	0	2	3	2	0
	5	105	0	2	4	2	0
	5	106	0	2	5	2	0
	5	107	0	2	6	2	0
	5	108	0	1	3	2	0
	5	109	0	1	4	2	0
	5	110	0	1	5	2	0
	5	111	0	1	6	2	0
	5	112	0	0	3	2	0
	5	113	0	0	4	2	0
	5	114	0	0	5	2	0
	5	115	0	0	6	2	0
	5	116	0	3	2	1	0
	5	117	0	3	4	2	0
	5	118	0	3	0	2	0
	5	119	0	3	1	2	0
	5	120	0	3	2	2	0
	5	121	0	2	0	2	0
	5	122	0	2	1	2	0
	5	123	0	2	2	2	0
	5	124	0	1	0	2	0
	5	125	0	1	1	2	0
	5	126	0	1	2	2	0
	5	127	0	0	0	2	0
	5	128	0	0	1	2	0
	5	129	0	0	2	2	0
	5	130	0	3	21	2	0
	5	131	0	3	18	2	0
	5	132	0	3	16	2	0
	5	133	0	2	18	2	0
	5	134	0	2	17	2	0
	5	135	0	2	16	2	0
	5	136	0	1	19	2	0
	5	137	0	1	18	2	0
	5	138	0	1	17	2	0
	5	139	0	1	16	2	0
	5	140	0	0	19	2	0
	5	141	0	0	18	2	0
	5	142	0	0	17	2	0
	5	143	0	0	16	2	0
	5	144	0	3	23	2	0
	5	145	0	2	22	2	0
	5	146	0	2	20	2	0
	5	147	0	3	17	2	0
	5	148	0	2	19	2	0
	5	149	0	2	21	2	0
	5	150	0	3	20	2	0
	5	151	0	1	23	2	0
	5	152	0	1	22	2	0
	5	153	0	0	21	2	0
	5	154	0	0	20	2	0
	5	155	0	0	23	2	0
	5	156	0	0	22	2	0
	5	157	0	1	21	2	0
	5	158	0	1	20	2	0
	5	159	0	3	19	2	0
	5	160	0	2	23	2	0
	5	161	0	3	22	2	0
